s_size,prop_e,prop_n,category,mae,mape,se_mae,se_mape,cover,mean_width,se_width,prop20,K,rmse,rmse_mcse,category_f,criteria,K_median,K_oneyear,K_timehorizon,K_rmstsample99,K_rmstpop99,criteria_f
30,0.1,0.638906667,median,468.7586628,0.509590645,8.342877229,0.009069597,0.9612,3201.038239,23.4153465,0.7152,5000,638.6721176,9.847540738,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.1,0.638906667,oneyear,0.089352342,0.117661566,0.001709971,0.002251736,0.9622,0.448271222,0.001766018,0.1158,5000,0.120901185,0.002272205,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.1,0.638906667,timehorizon,3094.526148,0.497952554,55.42887652,0.008919282,0.9614,21262.27345,155.2440835,0.7096,5000,4243.245701,65.42564449,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.1,0.638906667,rmstsample99,669.3151409,0.50905604,11.91586533,0.009062761,0.9366,3460.163559,25.08337449,0.7154,5000,911.8155318,14.06162733,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.1,0.638906667,rmstpop99,572.8001724,0.435650368,9.640421627,0.007332144,0.9584,2795.697116,9.450526968,0.7012,5000,728.4981649,8.867310139,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.2,0.857593333,median,309.8662902,0.336857695,5.537744845,0.006020119,0.9594,1809.357884,9.857205383,0.6184,5000,405.5379484,5.857822253,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.2,0.857593333,oneyear,0.066108989,0.087054094,0.00122913,0.001618552,0.9586,0.332606495,0.001133096,0.0598,5000,0.087007134,0.001511728,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.2,0.857593333,timehorizon,2049.27663,0.329757282,36.79198036,0.005920344,0.9588,12014.07557,65.75609091,0.6156,5000,2694.335809,38.91852864,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.2,0.857593333,rmstsample99,442.4655893,0.336522763,7.909384255,0.006015582,0.9374,2197.079012,11.93938891,0.6182,5000,578.9595644,8.362214331,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.2,0.857593333,rmstpop99,401.3659082,0.305263884,6.964694918,0.005297086,0.9588,1997.907002,6.236648246,0.599,5000,505.5589314,6.304867902,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.3,0.968546667,median,247.2589712,0.268796864,4.42436009,0.004809751,0.9544,1367.392829,6.234238921,0.547,5000,318.6921511,4.406324229,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.3,0.968546667,oneyear,0.055185907,0.072670285,0.001021117,0.001344634,0.954,0.274852366,8.27E-04,0.0374,5000,0.072402552,0.001201593,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.3,0.968546667,timehorizon,1636.322053,0.263307113,29.39481217,0.004730037,0.9548,9069.982868,41.24065964,0.5438,5000,2117.344821,29.2749845,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.3,0.968546667,rmstsample99,353.0733619,0.268534381,6.319172337,0.004806126,0.9354,1724.567334,7.83210528,0.5468,5000,454.9894782,6.289195946,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.3,0.968546667,rmstpop99,326.8440664,0.248585361,5.736090868,0.004362656,0.9548,1628.548339,4.70567661,0.5298,5000,410.8191425,5.099214627,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.4,0.996866667,median,215.9376466,0.234747245,3.86096643,0.004197282,0.9518,1139.191846,4.617395173,0.4918,5000,275.9878909,3.770635975,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.4,0.996866667,oneyear,0.048860474,0.064340785,8.93E-04,0.001175408,0.9498,0.239000063,6.56E-04,0.0258,5000,0.063374162,9.55E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.4,0.996866667,timehorizon,1432.756479,0.230550564,25.65170571,0.004127718,0.9486,7571.069163,30.7407507,0.486,5000,1833.623857,25.05156316,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.4,0.996866667,rmstsample99,308.3753758,0.234538767,5.51449515,0.004194119,0.9336,1467.403888,5.933896868,0.4918,5000,394.0401074,5.381321641,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.4,0.996866667,rmstpop99,287.924091,0.218984285,5.067807494,0.003854385,0.9518,1408.958129,3.795319885,0.47,5000,360.8209095,4.482348664,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.999853333,median,191.730924,0.208431957,3.426235443,0.003724683,0.9466,996.0631784,3.643053917,0.4406,5000,243.7795623,3.21959679,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.999853333,oneyear,0.044048224,0.058003885,8.07E-04,0.001062461,0.9448,0.214060318,5.41E-04,0.0182,5000,0.057358374,8.61E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.999853333,timehorizon,1273.178072,0.204872165,22.76341555,0.003662952,0.9456,6614.098103,24.25525976,0.4368,5000,1619.636354,21.39053806,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.999853333,rmstsample99,273.8139653,0.208252652,4.893582753,0.003721876,0.9278,1296.026372,4.736622056,0.4404,5000,348.0730225,4.594743304,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.999853333,rmstpop99,257.3200075,0.195707965,4.544924444,0.003456699,0.9478,1257.90675,3.194585552,0.4188,5000,322.5053399,3.962452736,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,1,median,175.2587983,0.190525,3.125834248,0.003398115,0.9458,895.5584077,3.030902293,0.4022,5000,221.8918267,2.906846742,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,1,oneyear,0.040504921,0.053337968,7.41E-04,9.75E-04,0.9444,0.19567386,4.61E-04,0.0112,5000,0.052695965,7.88E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,1,timehorizon,1166.518836,0.187709202,20.76759322,0.003341796,0.944,5948.039857,20.05043556,0.397,5000,1474.217386,19.31267172,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,1,rmstsample99,250.3110859,0.190377241,4.464529313,0.003395554,0.9302,1174.227755,3.947755559,0.4016,5000,316.8341776,4.14841472,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,1,rmstpop99,236.1050079,0.17957263,4.170707652,0.003172084,0.9462,1147.252902,2.74123187,0.3768,5000,295.4904614,3.631285322,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,1,median,160.9682924,0.174989696,2.884730684,0.00313601,0.947,818.7510218,2.547694044,0.3644,5000,204.429526,2.749540712,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,1,oneyear,0.037294722,0.049110692,6.80E-04,8.96E-04,0.9476,0.181209122,4.00E-04,0.0082,5000,0.048427089,7.12E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,1,timehorizon,1072.140904,0.172522472,19.16573581,0.003084035,0.9454,5441.22742,17.03820819,0.3594,5000,1358.200372,18.26755308,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,1,rmstsample99,229.8991022,0.174852651,4.120168785,0.003133646,0.9304,1080.048505,3.37060607,0.3644,5000,291.9147774,3.92373142,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,1,rmstpop99,217.3900886,0.165338763,3.859134228,0.002935113,0.9474,1060.500775,2.381955366,0.3396,5000,273.1209062,3.432513449,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,1,median,149.9772261,0.163041235,2.684069233,0.002917869,0.9456,758.1486886,2.229626864,0.323,5000,189.9042621,2.544753129,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,1,oneyear,0.035038663,0.046139853,6.39E-04,8.42E-04,0.9434,0.169659701,3.52E-04,0.0062,5000,0.045600145,6.87E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,1,timehorizon,1000.815377,0.161045197,17.83256999,0.00286951,0.941,5034.735403,14.7354137,0.3194,5000,1261.696607,16.90697383,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,1,rmstsample99,214.2207004,0.162928245,3.833570438,0.00291567,0.9276,1004.109149,2.94309018,0.3234,5000,271.1992187,3.631473854,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,1,rmstpop99,203.0984185,0.154469054,3.604388139,0.002741363,0.9474,990.2236971,2.120189968,0.3004,5000,254.8714464,3.226364016,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,1,median,141.2787273,0.15358504,2.530205034,0.002750603,0.9438,709.433718,1.97380871,0.2952,5000,178.9228164,2.354302533,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,1,oneyear,0.033052994,0.043525072,6.01E-04,7.91E-04,0.9434,0.160146979,3.18E-04,0.0036,5000,0.042907363,6.26E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,1,timehorizon,945.3015238,0.152112241,16.81031838,0.002705015,0.9404,4716.212908,13.13061498,0.292,5000,1188.737461,15.64164745,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,1,rmstsample99,201.8171755,0.153494588,3.613811113,0.002748529,0.9258,942.6341695,2.615164815,0.2952,5000,255.5340779,3.359506782,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,1,rmstpop99,191.6168902,0.145736633,3.406038106,0.002590505,0.9434,932.1662153,1.910380094,0.2758,5000,240.8205737,3.023454729,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,median,134.8341314,0.146579077,2.411699633,0.002621775,0.9352,668.7097004,1.790035982,0.268,5000,170.5158624,2.211610044,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,oneyear,0.031659294,0.04168981,5.75E-04,7.57E-04,0.938,0.151973291,2.90E-04,0.0036,5000,0.041148075,5.98E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,timehorizon,903.9889462,0.14546447,16.02298554,0.002578323,0.9354,4441.804809,11.81868826,0.2634,5000,1132.882868,14.69361908,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,rmstsample99,192.6253981,0.146503667,3.44455363,0.002619799,0.9214,891.8562492,2.370708601,0.2676,5000,243.544413,3.155961716,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,rmstpop99,183.1320438,0.139283377,3.254139447,0.002474977,0.9386,883.8199371,1.754783857,0.2444,5000,230.1266187,2.874703433,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.60379,median,309.2737365,0.336213526,5.500497932,0.005979628,0.9552,1796.413085,9.83029039,0.6214,5000,402.4541515,5.857767092,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.60379,oneyear,0.06682638,0.087998773,0.001240622,0.001633684,0.9568,0.331320754,0.001130002,0.0686,5000,0.087850089,0.001434208,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.60379,timehorizon,2042.602646,0.328683345,36.54451723,0.005880524,0.9564,11944.35909,65.33919677,0.619,5000,2673.847506,38.91816216,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.60379,rmstsample99,441.5933277,0.335859354,7.856185677,0.005975121,0.9344,2185.146046,11.90504362,0.6212,5000,574.5582422,8.362431917,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.60379,rmstpop99,401.4870833,0.305356046,6.940632678,0.005278785,0.956,1988.479402,6.362001557,0.6058,5000,503.4157117,6.221003066,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.846793333,median,210.5685078,0.228910419,3.760153133,0.004087687,0.9508,1132.953863,4.521430426,0.4738,5000,268.4601912,3.593601128,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.846793333,oneyear,0.048000061,0.063207771,8.84E-04,0.001163518,0.9538,0.238496151,6.45E-04,0.0242,5000,0.062758154,0.001019638,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.846793333,timehorizon,1397.01662,0.22479952,24.98191667,0.00401994,0.9512,7531.71229,30.01190329,0.4718,5000,1783.610903,23.8753691,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.846793333,rmstsample99,300.7064153,0.228706042,5.370506735,0.004084606,0.9354,1459.493631,5.805617966,0.4734,5000,383.2966915,5.128698129,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.846793333,rmstpop99,281.299367,0.213945768,4.953555786,0.003767489,0.9538,1404.739959,3.769922543,0.4522,5000,352.3719742,4.341080924,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.97819,median,171.0185151,0.18591536,3.052696818,0.003318607,0.9468,891.4607918,2.940222558,0.3876,5000,216.5490729,2.881503621,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.97819,oneyear,0.039489412,0.05200072,7.18E-04,9.46E-04,0.9472,0.195472656,4.50E-04,0.0104,5000,0.051111165,7.68E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.97819,timehorizon,1138.80383,0.18324947,20.28167865,0.003263606,0.9452,5918.714855,19.50856233,0.3852,5000,1438.720898,19.14429567,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.97819,rmstsample99,244.2606107,0.185775476,4.360069455,0.003316106,0.9318,1169.77278,3.856107333,0.3874,5000,309.2113894,4.112026974,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.97819,rmstpop99,230.5347849,0.175336127,4.073322971,0.003098017,0.9456,1144.731422,2.67754716,0.3682,5000,288.4564816,3.587196588,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.999396667,median,148.5809318,0.161523315,2.655412294,0.002886716,0.947,759.9881344,2.207595085,0.3214,5000,188.0626258,2.42255427,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.999396667,oneyear,0.034295468,0.045161194,6.22E-04,8.19E-04,0.9468,0.168893545,3.45E-04,0.005,5000,0.044230043,6.27E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.999396667,timehorizon,992.8732522,0.159767198,17.64217741,0.002838873,0.943,5054.740284,14.64348448,0.3122,5000,1249.46104,16.09510218,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.999396667,rmstsample99,212.2343722,0.161417518,3.792640647,0.00288454,0.9316,1007.129631,2.91400804,0.3204,5000,268.5482992,3.456823871,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.999396667,rmstpop99,201.0173444,0.152886267,3.565482043,0.002711772,0.9484,992.4104369,2.094376701,0.2962,5000,252.2567287,3.106273902,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.999993333,median,132.8330934,0.144403735,2.388744017,0.002596819,0.943,675.965706,1.76809599,0.27,5000,169.1363274,2.185254804,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.999993333,oneyear,0.030696465,0.040421931,5.63E-04,7.42E-04,0.944,0.150675061,2.84E-04,0.0034,5000,0.040034736,5.98E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.999993333,timehorizon,887.4195112,0.142798216,15.87047172,0.002553781,0.9414,4487.394624,11.72475368,0.2644,5000,1123.717436,14.51851866,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.999993333,rmstsample99,189.7299998,0.144301535,3.411766856,0.002594862,0.927,899.7141754,2.344475543,0.2704,5000,241.5208878,3.118561274,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.999993333,rmstpop99,180.0864014,0.136966975,3.220065363,0.002449061,0.9438,889.6856661,1.724555856,0.2506,5000,227.8027444,2.845120371,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,1,median,121.4561218,0.132035754,2.174719317,0.002364152,0.9456,613.8385445,1.470554219,0.2252,5000,153.958015,1.982715204,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,1,oneyear,0.028009793,0.036884049,5.11E-04,6.73E-04,0.9454,0.13739288,2.40E-04,0.001,5000,0.036273711,5.24E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,1,timehorizon,810.3248448,0.130392605,14.44852239,0.002324969,0.9454,4078.453973,9.754807837,0.2202,5000,1022.874911,13.17287468,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,1,rmstsample99,173.4627347,0.131929262,3.106082206,0.00236237,0.9318,820.9870251,1.963337903,0.2248,5000,219.8453654,2.82963962,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,1,rmstpop99,164.9054078,0.12542088,2.939115818,0.002235381,0.946,813.8336856,1.467591746,0.203,5000,207.9184321,2.601262904,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,1,median,110.8690011,0.120526425,1.989038837,0.002162297,0.9452,563.9306734,1.248563635,0.1832,5000,140.6619555,1.813872375,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,1,oneyear,0.025655223,0.033783488,4.66E-04,6.14E-04,0.9456,0.127412153,2.05E-04,4.00E-04,5000,0.033151779,4.67E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,1,timehorizon,742.6280702,0.119499247,13.21488799,0.00212646,0.94,3747.388638,8.27285523,0.1838,5000,934.537804,12.05110721,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,1,rmstsample99,158.3643026,0.12044596,2.840880701,0.002160668,0.9328,756.0834081,1.672054446,0.183,5000,200.8850499,2.588481873,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,1,rmstpop99,150.7943861,0.114688565,2.693740338,0.002048758,0.9458,751.7171452,1.266310661,0.165,5000,190.4587611,2.394215261,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,1,median,104.936439,0.114077098,1.871438423,0.002034453,0.9448,525.3142972,1.08900206,0.1554,5000,132.318031,1.678064571,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,1,oneyear,0.024334922,0.03204488,4.39E-04,5.78E-04,0.9424,0.119253732,1.80E-04,2.00E-04,5000,0.031258032,4.36E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,1,timehorizon,704.7212484,0.113399509,12.43356775,0.002000735,0.9394,3493.380756,7.331267934,0.1566,5000,879.1019691,11.14881969,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,1,rmstsample99,149.9047088,0.11401191,2.672915783,0.00203292,0.9296,705.4193946,1.468826836,0.156,5000,188.9852736,2.394747086,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,1,rmstpop99,142.8903001,0.108677013,2.53902256,0.001931086,0.942,702.5162618,1.125600552,0.1364,5000,179.5322071,2.23059267,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,median,99.41819091,0.108078173,1.778197948,0.001933091,0.9426,494.1684394,0.983957895,0.1372,5000,125.7260505,1.605171408,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,oneyear,0.023026738,0.030322227,4.15E-04,5.47E-04,0.942,0.112292967,1.64E-04,2.00E-04,5000,0.02957246,4.09E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,timehorizon,668.7718869,0.107614754,11.81409144,0.001901053,0.94,3282.261011,6.512912475,0.1356,5000,835.3057985,10.66452799,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,rmstsample99,142.0216374,0.108016341,2.539743388,0.001931634,0.9284,663.9488943,1.320486306,0.1372,5000,179.5772754,2.290525217,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,rmstpop99,135.432107,0.103004591,2.4135187,0.001835632,0.9426,661.8485585,1.01531879,0.1218,5000,170.6748766,2.136042419,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,median,95.49042016,0.103808268,1.705541843,0.001854106,0.9396,467.7994192,0.893757792,0.1232,5000,120.5882562,1.525033579,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,oneyear,0.022078635,0.02907374,3.97E-04,5.23E-04,0.94,0.106270797,1.48E-04,0,5000,0.028271828,3.83E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,timehorizon,642.4690812,0.103382264,11.33137473,0.001823377,0.9388,3108.68708,5.950481569,0.121,5000,801.1710325,10.13210379,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,rmstsample99,136.4077714,0.103746644,2.435970991,0.001852708,0.9282,630.406708,1.20321262,0.1224,5000,172.2374072,2.176206908,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,rmstpop99,130.1178196,0.098962742,2.31648933,0.001761835,0.9404,628.7195015,0.930623254,0.1076,5000,163.8061487,2.034229232,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.595742222,median,253.1890996,0.275243546,4.480982809,0.004871306,0.953,1376.292245,6.332273819,0.5538,5000,325.3069141,4.382133915,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.595742222,oneyear,0.055443827,0.073009921,0.001022687,0.001346702,0.952,0.270636998,8.22E-04,0.0366,5000,0.072366522,0.0012027,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.595742222,timehorizon,1673.052059,0.269217485,29.77100537,0.004790571,0.954,9140.834811,41.98228722,0.5456,5000,2161.292355,29.11426754,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.595742222,rmstsample99,361.5149632,0.274954747,6.400044761,0.004867634,0.933,1739.984461,7.962730588,0.5538,5000,464.4016197,6.25489104,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.595742222,rmstpop99,333.7503017,0.253837985,5.800774821,0.004411852,0.954,1633.884326,4.755015752,0.5366,5000,418.2977811,5.098188356,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.845928889,median,172.176265,0.187173957,3.064514066,0.003331454,0.9528,899.7903034,2.953562524,0.3826,5000,218.3894191,2.868668075,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.845928889,oneyear,0.038823371,0.051123659,7.00E-04,9.22E-04,0.9532,0.193698113,4.42E-04,0.0062,5000,0.049615064,7.23E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.845928889,timehorizon,1143.620882,0.184024601,20.36019074,0.00327624,0.952,5979.951132,19.64167312,0.3826,5000,1450.947894,19.05901815,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.845928889,rmstsample99,245.8894022,0.187014274,4.376947653,0.003328943,0.9372,1181.379075,3.877227013,0.383,5000,311.7961566,4.093428495,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.845928889,rmstpop99,231.446461,0.176029514,4.07708739,0.00310088,0.9532,1152.627216,2.654287332,0.3608,5000,289.7538148,3.583173119,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.984066667,median,141.5919729,0.153925571,2.514031594,0.00273302,0.9498,715.2308549,1.966991253,0.2946,5000,178.1487605,2.271400672,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.984066667,oneyear,0.032373543,0.042630352,5.77E-04,7.60E-04,0.9514,0.158773844,3.06E-04,0.0014,5000,0.040975472,5.40E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.984066667,timehorizon,944.8770226,0.152043933,16.70286437,0.002687725,0.9496,4755.401428,13.04426341,0.2892,5000,1183.594745,15.09085941,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.984066667,rmstsample99,202.2361721,0.153813262,3.590711105,0.00273096,0.9346,951.0783792,2.60150092,0.294,5000,254.3799336,3.240696775,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.984066667,rmstpop99,191.6262197,0.145743729,3.377371679,0.002568702,0.949,938.4283607,1.876149873,0.2692,5000,239.0477017,2.918349424,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.99994,median,122.7404241,0.133431928,2.170260649,0.002359305,0.9526,612.8772283,1.465521701,0.2322,5000,153.5641978,1.898738251,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.99994,oneyear,0.028124643,0.037035286,4.97E-04,6.55E-04,0.9512,0.13745155,2.34E-04,2.00E-04,5000,0.035355449,4.49E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.99994,timehorizon,822.2172248,0.132306255,14.41889964,0.002320203,0.9514,4069.579994,9.758056609,0.2274,5000,1020.258446,12.61494388,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.99994,rmstsample99,175.3346875,0.133353,3.099714032,0.002357526,0.937,818.7645944,1.955521803,0.2324,5000,219.2940823,2.708711238,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.99994,rmstpop99,166.6140435,0.126720404,2.929695223,0.002228217,0.9506,812.0267811,1.45351532,0.2094,5000,207.187264,2.484807393,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,1,median,111.2061594,0.120892952,1.967229169,0.002138588,0.9468,545.9809556,1.182256332,0.1848,5000,139.2180676,1.718227349,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,1,oneyear,0.025460669,0.033527294,4.52E-04,5.95E-04,0.9472,0.122759644,1.93E-04,0,5000,0.032082791,4.09E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,1,timehorizon,743.6592585,0.11966518,13.06998769,0.002103144,0.9438,3629.479829,7.884557694,0.1842,5000,924.9448204,11.41565541,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,1,rmstsample99,158.8417465,0.120809086,2.809730649,0.002136976,0.9294,732.8298358,1.586197695,0.1852,5000,198.8007243,2.451434486,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,1,rmstpop99,151.1387468,0.114950473,2.662172696,0.002024749,0.9456,728.1908115,1.197138994,0.1646,5000,188.2920632,2.268340147,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,1,median,99.58101082,0.108255176,1.761313857,0.001914736,0.9508,497.1476472,0.968108056,0.1346,5000,124.644357,1.527626616,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,1,oneyear,0.022753599,0.029962551,4.05E-04,5.33E-04,0.9518,0.111649671,1.60E-04,0,5000,0.028677641,3.67E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,1,timehorizon,667.4565444,0.107403097,11.70191597,0.001883002,0.9478,3301.505857,6.508611352,0.1332,5000,828.1191825,10.14933155,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,1,rmstsample99,142.2329645,0.108177068,2.51562838,0.001913293,0.9366,668.4686918,1.306992824,0.1346,5000,177.9861015,2.179589051,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,1,rmstpop99,135.4785295,0.103039898,2.388494308,0.001816599,0.9508,665.4744002,0.999855006,0.1164,5000,168.9419771,2.033066777,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
