s_size,prop_e,prop_n,category,mae,mape,se_mae,se_mape,cover,mean_width,se_width,prop20,K,rmse,rmse_mcse,category_f,criteria,K_median,K_oneyear,K_timehorizon,K_rmstsample99,K_rmstpop99,criteria_f
30,0.4,0.779526667,rmstpop99,83.57004962,0.210487494,1.477255384,0.003720756,0.9518,421.0859649,1.072203143,0.45,5000,105.308302,1.327260655,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.886813333,median,56.72695401,0.203859045,1.020714293,0.00366813,0.9524,300.9590095,1.083811794,0.4236,5000,72.66377427,1.009965251,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.886813333,oneyear,0.072392174,0.179813413,0.001276616,0.00317096,0.9518,0.3450418,2.42E-04,0.3792,5000,0.090270291,0.001091244,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.886813333,timehorizon,378.8710764,0.209321037,6.78147897,0.003746673,0.951,2001.822733,7.219326076,0.43,5000,482.7676665,6.710063882,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.886813333,rmstsample99,81.02923657,0.20408796,1.457853653,0.003671889,0.9382,392.3421382,1.412214812,0.4232,5000,103.8315774,1.444199889,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.5,0.886813333,rmstpop99,75.32081434,0.189710183,1.335303882,0.003363224,0.952,376.1845639,0.898462028,0.3984,5000,94.77253916,1.20070862,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,0.962906667,median,51.75391157,0.185987476,0.928710045,0.003337495,0.9524,270.4047414,0.898061643,0.38,5000,65.88852784,0.877368035,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,0.962906667,oneyear,0.066817805,0.165967354,0.001181388,0.002934424,0.9532,0.318156983,2.05E-04,0.3374,5000,0.083592982,0.0010202,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,0.962906667,timehorizon,345.1624548,0.190697489,6.170215982,0.003408959,0.9518,1795.294999,5.964446737,0.3898,5000,437.7539035,5.829107053,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,0.962906667,rmstsample99,73.9200313,0.186182038,1.326446923,0.003340916,0.9368,354.6796237,1.175197173,0.3794,5000,94.14098078,1.254700242,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.6,0.962906667,rmstpop99,69.05236257,0.173921863,1.224938618,0.003085247,0.9538,342.7781772,0.777268162,0.357,5000,86.73930195,1.078728282,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,0.9946,median,47.76653064,0.171658068,0.85525309,0.003073514,0.9516,247.3234666,0.761248001,0.3502,5000,60.57636756,0.792593651,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,0.9946,oneyear,0.062111975,0.15427864,0.001098554,0.002728676,0.9516,0.297218276,1.78E-04,0.3078,5000,0.077786952,9.52E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,0.9946,timehorizon,318.1289461,0.175761849,5.682178537,0.003139325,0.954,1643.218274,5.044456991,0.3576,5000,402.4606746,5.265878235,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,0.9946,rmstsample99,68.21523899,0.171813404,1.221530698,0.003076664,0.9328,326.3883762,0.999484228,0.3498,5000,86.54440698,1.133512341,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.7,0.9946,rmstpop99,63.938179,0.161040793,1.133777902,0.002855641,0.9504,317.1591231,0.677426794,0.3252,5000,80.20752563,0.990741047,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,0.999833333,median,44.3855476,0.159507865,0.792661586,0.002848579,0.9488,229.484212,0.658022491,0.314,5000,56.0943844,0.725650447,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,0.999833333,oneyear,0.058003094,0.144072676,0.00102571,0.00254774,0.9502,0.279824717,1.55E-04,0.2666,5000,0.07267022,8.91E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,0.999833333,timehorizon,295.5852099,0.163306746,5.266329586,0.002909574,0.9516,1523.711549,4.362643275,0.3224,5000,372.683023,4.821117215,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,0.999833333,rmstsample99,63.38401953,0.159645034,1.13213325,0.002851499,0.9354,303.9198657,0.867132207,0.3142,5000,80.13608656,1.037779789,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.8,0.999833333,rmstpop99,59.55467698,0.150000087,1.054850916,0.002656848,0.9502,296.5160675,0.597890483,0.2916,5000,74.59426287,0.917945458,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,0.999993333,median,41.78351942,0.150156984,0.741265412,0.002663878,0.9544,214.6737184,0.579736929,0.2848,5000,52.41900344,0.662532967,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,0.999993333,oneyear,0.054895254,0.136353178,9.66E-04,0.002399883,0.9528,0.265341648,1.40E-04,0.2374,5000,0.068541377,8.42E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,0.999993333,timehorizon,277.5662806,0.153351536,4.924860797,0.002720918,0.9546,1426.246456,3.840021804,0.2918,5000,348.2643205,4.401773755,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,0.999993333,rmstsample99,59.65976233,0.150264765,1.058725735,0.002666608,0.9366,285.0165085,0.765851113,0.2842,5000,74.87697811,0.947514484,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,0.9,0.999993333,rmstpop99,56.19038615,0.141526463,0.989962591,0.002493414,0.9542,279.0437965,0.537704549,0.2546,5000,69.99457161,0.851172055,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,median,39.70548001,0.142689157,0.702189644,0.002523451,0.95,202.1600775,0.522152698,0.2552,5000,49.64925534,0.626436103,median,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,oneyear,0.052453852,0.130289031,9.21E-04,0.002286724,0.9484,0.252377827,1.29E-04,0.216,5000,0.065444281,8.01E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,timehorizon,263.1197757,0.145370042,4.66524701,0.002577485,0.9506,1342.233453,3.453734101,0.2654,5000,329.8625124,4.161951378,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,rmstsample99,56.68694165,0.142777135,1.002915061,0.002526037,0.9346,269.1503508,0.69181998,0.256,5000,70.91004079,0.895886105,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
30,1,1,rmstpop99,53.4981774,0.13474561,0.940029968,0.002367649,0.9496,264.2673348,0.49309301,0.229,5000,66.49427241,0.808667864,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.35768,median,95.74320632,0.344071331,1.715000307,0.006163178,0.9558,548.1227501,3.059351868,0.6278,5000,126.3893283,1.926401335,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.35768,oneyear,0.111301651,0.276459854,0.001903774,0.004728745,0.9548,0.495036162,6.31E-04,0.588,5000,0.135437766,0.001509222,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.35768,timehorizon,642.1445112,0.354775973,11.3942154,0.006295147,0.9544,3642.567033,20.32985003,0.6334,5000,839.7125211,12.79873343,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.35768,rmstsample99,136.8027753,0.344564511,2.449480214,0.006169494,0.9362,666.7799056,3.689598619,0.6286,5000,180.6330424,2.753075592,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.1,0.35768,rmstpop99,121.9453178,0.307143102,2.106818971,0.005306435,0.9556,591.6374597,1.807229292,0.606,5000,153.7154006,1.943999127,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.515826667,median,65.67273933,0.236007417,1.164934937,0.004186414,0.949,350.0846731,1.401756407,0.4916,5000,84.24099689,1.139674347,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.515826667,oneyear,0.081534423,0.202521656,0.001427321,0.003545293,0.9484,0.377944568,3.12E-04,0.4434,5000,0.101168947,0.001192728,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.515826667,timehorizon,441.5566847,0.243953969,7.739660193,0.004276055,0.9472,2322.693952,9.272269815,0.5,5000,559.6850686,7.571832465,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.515826667,rmstsample99,93.84203084,0.236359485,1.663839398,0.004190705,0.9322,450.8030961,1.794136107,0.491,5000,120.4047741,1.62923487,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.2,0.515826667,rmstpop99,86.36043038,0.217515613,1.50899849,0.003800707,0.9486,424.362995,1.089252741,0.4688,5000,108.4675804,1.331349487,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.648023333,median,52.49663046,0.188656576,0.93755733,0.00336929,0.9484,274.5514921,0.902519517,0.3864,5000,67.11120502,0.896416703,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.648023333,oneyear,0.066755773,0.165813276,0.001180243,0.002931581,0.951,0.317749702,2.06E-04,0.3338,5000,0.083505145,0.001021346,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.648023333,timehorizon,353.4139136,0.195256306,6.22899607,0.003441434,0.949,1824.130518,6.012531579,0.3954,5000,445.8771949,5.955663661,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.648023333,rmstsample99,75.01577087,0.188941872,1.339083217,0.003372743,0.9344,360.3680508,1.184654444,0.3866,5000,95.91714321,1.281704427,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.3,0.648023333,rmstpop99,69.78447285,0.175765826,1.232907812,0.003105319,0.949,346.334747,0.77509475,0.3628,5000,87.92070732,1.097666345,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.76807,median,44.65420021,0.160473319,0.795485439,0.002858727,0.951,231.3988805,0.662865314,0.3162,5000,56.48063063,0.742861047,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.76807,oneyear,0.057824668,0.143629489,0.001021935,0.002538363,0.9506,0.279342182,1.59E-04,0.2642,5000,0.072261441,8.95E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.76807,timehorizon,299.1546168,0.165278794,5.285090858,0.00291994,0.9494,1537.61773,4.390634607,0.327,5000,375.2491874,4.935461965,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.76807,rmstsample99,63.78975125,0.160666949,1.136166469,0.002861657,0.9362,306.5475745,0.872277734,0.3152,5000,80.70773063,1.062281641,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.4,0.76807,rmstpop99,59.78917451,0.150590715,1.056486949,0.002660969,0.95,298.2075207,0.598935151,0.2902,5000,74.87160826,0.932832129,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.882433333,median,39.64610803,0.142475792,0.711229153,0.002555937,0.947,204.0213286,0.527011635,0.2558,5000,50.35253457,0.654348335,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.882433333,oneyear,0.051732611,0.128497556,9.20E-04,0.002284352,0.9474,0.252247116,1.33E-04,0.2124,5000,0.065088446,8.09E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.882433333,timehorizon,264.6558385,0.146218695,4.725304213,0.002610665,0.947,1356.647182,3.493987984,0.2632,5000,334.5349985,4.347396237,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.882433333,rmstsample99,56.62097357,0.142610982,1.015825905,0.002558556,0.9328,271.9615265,0.701068483,0.2564,5000,71.93890304,0.935887958,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.5,0.882433333,rmstpop99,53.25374441,0.134129957,0.94854551,0.002389097,0.9492,266.1656864,0.492850846,0.2312,5000,67.0953125,0.837994496,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,0.97017,median,36.62971376,0.131635809,0.654756796,0.002352992,0.9438,185.1241484,0.442020847,0.2226,5000,46.31880157,0.587832315,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,0.97017,oneyear,0.047993223,0.119209368,8.51E-04,0.002114788,0.9466,0.231595697,1.12E-04,0.183,5000,0.060291341,7.38E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,0.97017,timehorizon,244.6977824,0.135192145,4.350109995,0.002403376,0.9472,1229.119729,2.929979607,0.2358,5000,307.7354565,3.905473363,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,0.97017,rmstsample99,52.31172673,0.131757302,0.935168239,0.002355404,0.9322,247.4779481,0.590138766,0.2228,5000,66.17031854,0.840774788,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.6,0.97017,rmstpop99,49.29970425,0.124170935,0.876100604,0.002206631,0.9458,242.9684025,0.422587686,0.1974,5000,61.94874117,0.761100251,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,0.99817,median,34.08311858,0.122484137,0.607548165,0.002183339,0.946,170.7581955,0.378550808,0.1932,5000,42.97178817,0.536689681,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,0.99817,oneyear,0.04472721,0.111096986,7.93E-04,0.00196975,0.9452,0.215320745,1.02E-04,0.1562,5000,0.056155178,6.83E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,0.99817,timehorizon,227.7088379,0.125805988,4.036462635,0.00223009,0.9484,1134.798892,2.526285464,0.206,5000,285.4983808,3.565689059,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,0.99817,rmstsample99,48.67054966,0.122586286,0.867741657,0.002185577,0.9322,228.959595,0.507073399,0.1942,5000,61.38766352,0.767591013,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.7,0.99817,rmstpop99,45.92586475,0.115673261,0.814823971,0.002052293,0.9472,225.2484636,0.36773391,0.17,5000,57.61321261,0.700602527,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,0.999993333,median,31.94675131,0.114806697,0.568822481,0.002044171,0.947,159.0500974,0.3331101,0.1596,5000,40.22122791,0.510343429,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,0.999993333,oneyear,0.041979476,0.104271946,7.43E-04,0.001844308,0.9478,0.202070444,9.50E-05,0.1224,5000,0.052607834,6.45E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,0.999993333,timehorizon,212.9635345,0.117659411,3.779174763,0.002087942,0.9474,1056.225898,2.214998669,0.1742,5000,267.224054,3.39064835,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,0.999993333,rmstsample99,45.61405999,0.11488792,0.812430999,0.002046266,0.9358,213.5583102,0.446115822,0.1604,5000,57.45344834,0.730009716,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.8,0.999993333,rmstpop99,43.08485901,0.108517633,0.763510079,0.001923049,0.9476,210.4836852,0.32630725,0.134,5000,53.98342404,0.665580004,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,median,30.152841,0.108359941,0.535279615,0.001923629,0.9468,149.5674114,0.295572723,0.1404,5000,37.84711431,0.474185587,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,oneyear,0.039678695,0.098557085,7.01E-04,0.001740666,0.9474,0.190916565,8.80E-05,0.104,5000,0.049656925,6.07E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,timehorizon,201.3184334,0.111225654,3.556320784,0.001964818,0.9474,993.4661757,1.963259974,0.1504,5000,251.4507847,3.150420845,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,rmstsample99,43.05360797,0.108438921,0.764522794,0.0019256,0.933,201.3426249,0.397744855,0.1408,5000,54.0601861,0.678248243,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,0.9,1,rmstpop99,40.69920319,0.102508893,0.719630676,0.00181253,0.9488,198.6957719,0.2938159,0.1164,5000,50.88273234,0.622600286,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,median,28.59256159,0.102752781,0.508198207,0.001826306,0.9476,141.2171064,0.267326823,0.1202,5000,35.93762147,0.449985466,median,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,oneyear,0.037780945,0.093843302,6.69E-04,0.001660786,0.9468,0.181578585,8.20E-05,0.088,5000,0.047458051,5.83E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,timehorizon,190.5816331,0.10529372,3.376395804,0.001865412,0.9478,938.7258304,1.773449493,0.1286,5000,238.7643888,2.989638721,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,rmstsample99,40.81870651,0.102809885,0.725843283,0.001828178,0.9338,190.3280068,0.358064498,0.1204,5000,51.32262768,0.643569528,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
60,1,1,rmstpop99,38.64172951,0.097326744,0.684363647,0.001723704,0.9472,188.1349368,0.267197197,0.0978,5000,48.41514224,0.593489911,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.351231111,median,79.00879543,0.283933059,1.39941598,0.005029066,0.9448,419.4112834,1.974803412,0.5528,5000,102.3473764,1.402474178,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.351231111,oneyear,0.095012614,0.235999854,0.00164193,0.004078355,0.9478,0.422238226,4.26E-04,0.5158,5000,0.116697635,0.001321386,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.351231111,timehorizon,530.7969094,0.293257961,9.29751852,0.005136751,0.9448,2789.984509,13.15385559,0.5612,5000,679.9812505,9.317836748,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.351231111,rmstsample99,112.8962419,0.284351237,1.998741189,0.00503422,0.929,530.9514797,2.486197639,0.552,5000,146.2840804,2.004771453,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.1,0.351231111,rmstpop99,102.4741131,0.25810107,1.776505234,0.004474475,0.9456,487.3879834,1.386330808,0.5332,5000,128.861223,1.572344319,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.512975556,median,53.85685615,0.193544805,0.949785384,0.003413234,0.9486,278.3376441,0.916715767,0.3908,5000,68.9034034,0.898184318,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.512975556,oneyear,0.067244976,0.167028396,0.001175721,0.002920349,0.9486,0.316820276,2.05E-04,0.3388,5000,0.083639028,9.91E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.512975556,timehorizon,364.5283766,0.201396893,6.310237505,0.003486319,0.9466,1852.463225,6.130816897,0.4094,5000,457.7843032,5.967407444,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.512975556,rmstsample99,76.9783396,0.193884984,1.356548157,0.003416732,0.9356,365.3784639,1.196893577,0.391,5000,98.5044547,1.284183518,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.2,0.512975556,rmstpop99,71.28437591,0.179543625,1.244322765,0.00313407,0.9486,349.1221648,0.771053926,0.3618,5000,89.79513161,1.09877675,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.645906667,median,43.61088695,0.156723976,0.768257573,0.002760879,0.9502,220.1013687,0.598994614,0.3066,5000,55.04552933,0.695889677,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.645906667,oneyear,0.055739328,0.138449755,9.77E-04,0.002427446,0.95,0.264102388,0.000143836,0.2528,5000,0.069236265,8.24E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.645906667,timehorizon,294.5826757,0.162752859,5.104192832,0.002819996,0.948,1463.33453,3.974377276,0.3244,5000,365.7145808,4.623390937,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.645906667,rmstsample99,62.32274274,0.156972001,1.097277777,0.002763708,0.9348,292.7228102,0.798530457,0.307,5000,78.68670626,0.995090357,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.3,0.645906667,rmstpop99,58.25990147,0.146738942,1.019695671,0.002568303,0.949,284.0220172,0.547697538,0.2744,5000,72.82164499,0.881739438,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.76798,median,36.87025426,0.132500236,0.658543933,0.002366602,0.9496,187.3828794,0.443858112,0.2216,5000,46.85869557,0.612610315,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.76798,oneyear,0.047607428,0.1182511,8.43E-04,0.002095119,0.9472,0.231216097,1.16E-04,0.1772,5000,0.059657175,7.26E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.76798,timehorizon,248.5226059,0.137305307,4.375271182,0.002417277,0.9472,1244.317719,2.939603336,0.24,5000,311.3224346,4.070094831,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.76798,rmstsample99,52.67831041,0.132680614,0.940577285,0.002369028,0.9356,250.6096664,0.595383041,0.222,5000,66.97375913,0.876214304,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.4,0.76798,rmstpop99,49.45760882,0.124568648,0.877857349,0.002211055,0.9486,245.1366112,0.420164947,0.196,5000,62.34072952,0.780945575,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,0.883837778,median,32.94990697,0.118411726,0.587422218,0.002111013,0.9484,165.828429,0.354819288,0.1732,5000,41.64372735,0.536809375,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,0.883837778,oneyear,0.04286011,0.106459335,7.58E-04,0.001882365,0.9498,0.208189243,9.92E-05,0.1322,5000,0.05358251,6.50E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,0.883837778,timehorizon,221.0187588,0.122109812,3.902748737,0.002156215,0.9478,1101.089866,2.353897384,0.19,5000,276.6749357,3.566484292,timehorizon,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,0.883837778,rmstsample99,47.06123551,0.118532914,0.838996409,0.002113176,0.9358,222.4915538,0.476728246,0.1732,5000,59.50946011,0.767940066,rmstsample99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.5,0.883837778,rmstpop99,44.32510623,0.111641438,0.786010645,0.001979721,0.9464,218.6344218,0.343883237,0.1478,5000,55.65946078,0.692618337,rmstpop99,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,0.975395556,median,30.39295359,0.109222831,0.539867486,0.001940116,0.9476,150.6666372,0.299478474,0.1384,5000,38.24507223,0.487532509,median,Exponential,NA,NA,NA,NA,NA,Exponential
90,0.6,0.975395556,oneyear,0.039700471,0.098611172,7.02E-04,0.001743246,0.947,0.190776135,8.82E-05,0.1032,5000,0.049624401,6.06E-04,oneyear,Exponential,NA,NA,NA,NA,NA,Exponential
